company_name,job_position,company_certified,location_certified,user_feedback_score,scam_reports,is_fake,job_description,company_website
Adobe,Technical Writer,0,1,2.8,47,1,"**Position:** Technical Writer
**Company:** Adobe

**Job Description:**
We are seeking a Technical Writer to join our team at Adobe. This role involves performing tasks and responsibilities typical for this position.

Adobe is not a certified company. The job location is certified. The position has a user feedback score of 2.80, and 47 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.adobe.com
Twitter,UX Designer,0,0,3.27,1,1,"**Position:** UX Designer
**Company:** Twitter

**Job Description:**
We are seeking a UX Designer to join our team at Twitter. This role involves performing tasks and responsibilities typical for this position.

Twitter is not a certified company. The job location is not certified. The position has a user feedback score of 3.27, and 1 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://twitter.com
HP,Customer Service,1,1,3.64,0,0,"**Position:** Customer Service
**Company:** HP

**Job Description:**
We are seeking a Customer Service to join our team at HP. This role involves performing tasks and responsibilities typical for this position.

HP is a certified company. The job location is certified. The position has a user feedback score of 3.64, and 0 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Panasonic,Marketing Manager,1,0,2.29,0,0,"**Position:** Marketing Manager
**Company:** Panasonic

**Job Description:**
We are seeking a Marketing Manager to join our team at Panasonic. This role involves performing tasks and responsibilities typical for this position.

Panasonic is a certified company. The job location is not certified. The position has a user feedback score of 2.29, and 0 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Qualcomm,Customer Service,1,1,1.13,50,1,"**Position:** Customer Service
**Company:** Qualcomm

**Job Description:**
We are seeking a Customer Service to join our team at Qualcomm. This role involves performing tasks and responsibilities typical for this position.

Qualcomm is a certified company. The job location is certified. The position has a user feedback score of 1.13, and 50 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
eBay,DevOps Engineer,1,1,1.94,32,1,"**Position:** DevOps Engineer
**Company:** eBay

**Job Description:**
We are seeking a DevOps Engineer to join our team at eBay. This role involves performing tasks and responsibilities typical for this position.

eBay is a certified company. The job location is certified. The position has a user feedback score of 1.94, and 32 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Huawei,Sales Representative,0,0,1.25,20,1,"**Position:** Sales Representative
**Company:** Huawei

**Job Description:**
We are seeking a Sales Representative to join our team at Huawei. This role involves performing tasks and responsibilities typical for this position.

Huawei is not a certified company. The job location is not certified. The position has a user feedback score of 1.25, and 20 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Alibaba,Graphic Designer,1,0,1.59,29,1,"**Position:** Graphic Designer
**Company:** Alibaba

**Job Description:**
We are seeking a Graphic Designer to join our team at Alibaba. This role involves performing tasks and responsibilities typical for this position.

Alibaba is a certified company. The job location is not certified. The position has a user feedback score of 1.59, and 29 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Xiaomi,DevOps Engineer,1,0,4.44,10,0,"**Position:** DevOps Engineer
**Company:** Xiaomi

**Job Description:**
We are seeking a DevOps Engineer to join our team at Xiaomi. This role involves performing tasks and responsibilities typical for this position.

Xiaomi is a certified company. The job location is not certified. The position has a user feedback score of 4.44, and 10 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Lenovo,Sales Representative,1,0,1.72,44,1,"**Position:** Sales Representative
**Company:** Lenovo

**Job Description:**
We are seeking a Sales Representative to join our team at Lenovo. This role involves performing tasks and responsibilities typical for this position.

Lenovo is a certified company. The job location is not certified. The position has a user feedback score of 1.72, and 44 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Apple,IT Support,1,1,3.45,9,0,"**Position:** IT Support
**Company:** Apple

**Job Description:**
We are seeking a IT Support to join our team at Apple. This role involves performing tasks and responsibilities typical for this position.

Apple is a certified company. The job location is certified. The position has a user feedback score of 3.45, and 9 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.apple.com
